review_id,source_url,lecture_id,course_name,professor,semester,rating,raw_review_text,workload_label,teamwork_load_label,grading_strictness_label
42277-053,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,5,"강의 ㅡ중간고사 전까지는 신호의 분류, 시스템의 특성, discrete-time 및 continuous-time signal의 연산, 블럭 다이어그램, 상태방정 등을 주로 배웁니다. 비교적 쉬운 내용들이고 이전까지의 전공지식으로 쉽게 이해할 수 있습니다. ㅡ중간고사 이후로는 신호의 종류에 따른 4가지 Fourier Representation과 다양한 property, sampling 개념 등을 배웁니다. ㅡ강의 도중 교수님께서 교재 몇페이지에 있는 내용들 읽어보라고 하실 때가 있는데, 시험에 나오니 읽어보는 것읕 추천드립니다. ㅡ강의 들으면 내용이 그럭저럭 이해됩니다. 과제 ㅡ한 달에 한 번 꼴로 총 4번의 과제가 나오는데, 각각의 과제는 교재 문제풀이+매트랩으로 구성됩니다. ㅡ한 달에 한 번이라 별 부담 없습니다. 매트랩도 대부분 교재에 있는 거 복붙하고 결과 보는거라 금방 할 수 있습니다. ㅡ문제풀이 과제의 경우, 잘못된 솔루션으로 채점하시기 때문에 직접 푸는것보단 베끼는게 점수가 더 잘 나옵니다. ㅡ과제점수는 마지막에 한 번에 공개해주십니다. 채점은 대충 하시는 거 같고 일단 제출만 하면 만점 가깝에 나옵니다. ㅡ그닥 비중이 크진 않지만 제출은 꼭 해야합니다 시험 ㅡ족보를 꼭 구하시는걸 추천 드립니다. ㅡ오래된 족보에서도 똑같이 나오는 문제가 많습니다 ㅡ2021-1학기의 경우 중간 기말 모두 대부분 족보랑 똑같이 나왔습니다. ㅡ짧은 문제를 여러 개 내십니다. 그래서 문제가 골고루 나오는 편입니다. ㅡ개념문제의 경우 족보에 나온 문제들을 외우고, 앞서 말했듯 교수님이 책에서 읽어보라 하신 부분을 읽어보고 정리하시면(양 얼마 안됨) 충분히 대비할 수 있습니다. ㅡ나머지 문제들은 족보를 2번정도 풀어보고 숙제 문제 중 중요문제만 몇 개 추려서 풀어보는 식으로 공부하면 될거 같습니다. ㅡ족보 계산 문제는 꼭 미리 직접 풀어봐야 시험 때 정확하고 빠르게 풀 수 있습니다.",,,
42277-054,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,족보가 매우 중요! 독학 필요함. 강의 이해가 잘안됨,,,
42277-055,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,5,독학+족보+과제. 좀만 노력하면 좋은 성적 받을 수 있음,,,
42277-056,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,4,강의를 일단 듣고 시험기간에 족보랑 필기노트 위주로 공부하면 됩니다 책 예제 어려운거 말고 쉬운것만 풀어도 돼요 뒤쪽 연습문제에서 과제로 내준것 외에 좀 나와서 그것까지 솔루션보고 공부하면 좋은성적 나옵니다,,,
42277-057,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,5,족보 있어야 합니다! 족보와 교재의 짜잘한 개념 그리고 예제와 과제 연습문제를 공부하면 좋은 성적 가능합니다.,,,
42277-058,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,4,강의가 그냥 피피티 읽는 것뿐이라 혼자공부 하는 것이 시간 절약일수 있습니다,,,
42277-059,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,5,족보 있으면 좋고 심화문제보다는 넓게 아는게 중요,,,
42277-060,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,"족보가 있으면 A0는 먹고가는 수업 단점 1. A+을 82명중에 10~11정도 주신것으로 보임 2. 시험때문에 강의를 한번은 들어야하는데 기침+마우스소리로 고막이 좀 아픔 3. 과제 솔루션이 틀린 경우가 많은데 조교가 잘 확인안하고 보는듯(그냥 내면 만점같기도?) 4. 아캠에서 시험지 다운받아서 보는데, 중간때 학생들이 접근권한이 없는곳에 올려서 다시 올린다고 시험시간 잡아먹고 이걸 기말때 또 반복하심(빠르게 마이크켜고 공지사항탭에 올려달라고 하자) 5. 수업 못함 장점 1. 족보만 구하면 에이는 나온다 학점 잘받는법 1. 족보를 구한다(족보는 보통 4개 챕프터로 나뉘어서 하위문제로 여러개 들어있는데, 챕터 1이 개념을 물어보는 문제이다. 거기나온문제는 그대로 또 나오니까 다 외우자) 2. 교수님이 Study Yourself라고 하시거나 증명을 열심히 설명 혹은 필기하신 부분은 외우자. 족보를 보면 증명문제가 꽤 많이 있는걸 볼 수 있는데, 보통 특정 정리부분이나 특징부분에서 증명을 내신다. 예를들어 linearity 증명이 족보에 있었으면 causality 증명이 나온다. 그리고 이 문제들을 살펴보면 수업시간에 보통 체크하신 부분이다. 따라서 족보를 쓱 보고 증명나온 섹션을 가서 관련 증명들을 외우면 시험에 나온다. (4단원은 주로 증명위주로 내시는 것 같다) 수업듣다보면 진짜 듣기싫어져서 독학하게 되는데, 이 수업은 A+받으려면 그래도 교수가 뭘 강조하는지 알아야 시험을 잘 받는다. A0만 받아도 된다면 그냥 1번 2번중에 하나만 해도 된다. 다들 화이팅하세요",,,
42277-061,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,4,아래 적어주신분들 말씀대로 족보가 정말 전부이긴 합니다. 근데 난이도가 꽤 있어서 (특히 3단원부터) 족보에 있는것만 공부하고 이해하는 시간만 따져도 꽤 오랜 시간이 걸릴거예요. 족보 완벽하게 공부하고 교수님이 수업시간에 공들여 설명하신 부분 잘 챙겨들으시면 좋은 결과 있으실 것 같습니다.,,,
42277-062,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,강의가 상당해서 자연스레 독학의 길로… 족보 구해도 워낙 어려웠어서 족보를 외워도 못푸는 문제가 많다. 그런데 족보가 없다면 들을 이유가 없는 수업.,,,
42277-063,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,4,족보 구해서 족보 공부하세요 정공법으로 돌파하기엔 과목이 좀 빡세고 수업만으로 시험대비하기엔 약간의 괴리감도 있습니다,,,
42277-064,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,교수님이 좋으신분이시지만 강의력은 솔직히 잘모르겠고 학점도 채워주시는거 같지는 않습니다. 족보유무가 크지만 많이 뿌려져 있어서 구하기 어렵진 않습니다. 다른선택지가 있다면 다른수업들으라고 권하고싶네요,,,
42277-065,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,4,진짜 족보가 다입니다. 4단원이 어려워서 그런지 기말 4단원 비중은 상대적으로 적어요.,,,
42277-066,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,족보 있으면 최소 A 가능입니다. 족보 없으면 예측해서 공부하다가 낭패봅니다.,,,
42277-067,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,"수업은 듣는다기보단 그냥 교수님이 필기하는 것 정도로만 했다. 내용이 매우 짜증나는데, 무엇보다 족보 망겜이다. 기출문제 어떻게든 풀고 외웠더니 반 이상이 똑같이 나오더라. 족보 무조건 구해라.",,,
42277-068,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,잘 가르치는 것 같진 않습니다.. 기출보면서 혼자 공부하는게 점수는 더 잘 나올듯해요,,,
42277-069,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,21년 1학기 수강자,3,수업 하나도 안들엇음 교재로 독학하면됨 시험은 기출 똑같이나옴,,,
42277-070,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,19년 1학기 수강자,3,절대 좋은 평은 내리기 힘들 것 같습니다.. 수업을 잘 하시는 편이 아닌데 준비도 솔직히 미흡해보이시는 부분이 아쉽습니다.,,,
42277-071,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,과목이어렵긴하지만 그래도 강의잘듣고 복습잘하시면 학점은잘받으실겁니다. 기말고사가살짝많이어려워요,,,
42277-072,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,ASMR의 끝판왕 교수님.... 수업이 너무 졸리고 귀에 안들어옵니다. 독학 필수.,,,
42277-073,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,코로나 학기라 그런지 널널했지만 교수님 강의략은 좀 ㅎㅌㅊ임 근데 열심히 독학하면 에플 쌉가능 기출 무조건 있어야하고,,,
42277-074,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,설명은 잘 못하나 오픈북이라서 좋음 족보있으면 좋음,,,
42277-075,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,족보없으면 듣지마시길 ㅋㅋㅋ 온라인이라지만 체그에 시험지 그대로 올리는 놈은 양심 어딨냐 ㅋㅋ,,,
42277-076,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,족보망겜이다 에쁠 개쪼금준다 교수님 너무하다,,,
42277-077,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,수업은.. 잘 모르겠네요 그냥 유튭 보면서 공부했습니다. 오픈북이었는데 공식이랑 그 증명관련 내용 정리해둔게 도움이 많이 됐습니다.,,,
42277-078,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,흠...배우는것도 할만하고 시험도 할만한데 잘하는사람이많아서 학점따기 힘들었다,,,
42277-079,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,족보 없으면 시험 볼 때 피 많이보니 꼭찾으십시오,,,
42277-080,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,5,첫 강의듣고 어려운 과목이겠거니 해서 유투브로 예습 + 강의 + 교재 예제풀이+노트정리 하니까 나름 재미도 있고 시험도 잘봤습니다. 물론 족보 무조건 있으면 좋아요 강의도 나름 들을만하고 중요하게 생각하시는 포인트 알려주셔서 좋았습니다,,,
42277-081,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,족보열심히 보시고 사실 족보고족보지만 개념적인 부분에서 열심히 공부하시면 (책이랑 ppt) 거기서 많ㅇ 나오는 것 같아요,,,
42277-082,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,교수님은 좋으신데 강의에 집중하기 좀 어려웠어요... 독학 잘 하시는 분들은 들으면 좋지만 독학보단 수업이 효율적인 저로썬 살짝 힘들었습니다.,,,
42277-083,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,시험 개꿀딱! 에이쁠 가져갑니다잇!!!!!!!,,,
42277-084,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,4,중간고사는 족보에서 많이 나왓는데 기말고사는 족보에서 거의 않나오고 문제풀이보다는 각 단원의 공식들의과 개념을 묻는 문제가 많이 나와서 그 공식이 어떻게 나오는지 증명하는것을 연습해볼 필요가 있는듯 합니다. 교수님이 수업자체는 그렇게 잘하시는 편은 아니어서 독학하셔야 할듯...,,,
42277-085,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,매우 달달~~하다 학점 잘줘서 장땡인과목 공부에뉴도움안됨,,,
42277-086,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,5,앙 개꿀띠 공부할생각없이 편하게 과제내고 족보로 시험치고하면 그만~게다가 이번학기는 오픈북~ 아직 기말 안쳤지만 달달하다~,,,
42277-087,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,수업하시는데 혼자 수업하시고 독강해야됩니다... 인터넷 강의라서 과제는 별로 없어요,,,
42277-088,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,강의력이 좋지 않으시다. 전전 복전생은 독학을 해야한다는 법칙을 깨지않으시는 여러 교수님들 중 한분.,,,
42277-089,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,1,학점을 떠나서... 강의력 완전 별로 수업을 하는건지 그냥 독학임 이 어려운 과목을 족보도 많이 탐 전체적으로 그냥 별로,,,
42277-090,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,1,수업 진짜진짜진짜진짜 못함... 혼자공부해야됨. 과제가 막 많진 않은데 꽤 거슬리는 정도. 족보 있는사람이랑 없는사람 차이 많이남,,,
42277-091,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,코로나 한정 꿀수업인듯 과제도 별로없고 하지만 독강준비해야함.,,,
42277-092,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,1,매틀랩 외국동영상 아캠에 올려놓고 매틀랩과제냄. 그 외에도 이 교수님처럼 수업할거면 진심으로 나도 교수할수있음,,,
42277-093,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,3,너무 어렵다 ㅜㅜ 온라인이라 혼자 강의하시는듯한 일방향적인 느낌,,,
42277-094,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,20년 1학기 수강자,1,그냥 거르자.. 강의력은 너무 별로고 과목 내용은 상당히 어렵다... 학점은 안나와서 모르지만 거르길 바라며 미리 쓴다,,,
42277-095,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,19년 1학기 수강자,4,일단 A+받았습니다. 솔직히 강의력이 좋으신 편은 아니여서 집중하려고 노력해도 쉽지 않고 조금만 정신놓으면 졸기 딱 좋습니다. 중간고사 같은 경우는 돌아다니는 족보가 있는데 도움 많이 됩니다. 기말고사는 일부 족보에 있는 문제가 나오긴 하지만 대부분 새로운 문제이므로 수업시간에 설명하신 개념이나 식 증명위주로 내용을 익힐 필요가 있습니다. 참고로 기말고사때 외워야 되는 식이 매우 많은데 대부분 한 장짜리 a4용지에 적어주셨습니다. 대신에 이 식들을 증명하라는 문제가 나오니 유념하시는 것이 좋겠습니다.,,,
42277-096,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,18년 1학기 수강자,5,학점을 잘주시는데 강의력이 너무하다... 족보는 힘들어도 꼭 구해서 보세요 중간때 없어서 포기했다가 기말에 구해서 봤는데 학점 잘나옴,,,
42277-097,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,19년 1학기 수강자,5,강의력이 조금 아쉽습니다. 신시의 꽃이 4단원인데 (교수님 피셜) 정작 그 부분에 대해 만족할 만한 이해를 얻지 못했습니다... 과제는 뭐 그냥 시험공부한다 생각하고 하면 되고 기말고사가 조금 어렵습니다,,,
42277-098,https://everytime.kr/lecture/view/42277,42277,신호및시스템,신지태,19년 1학기 수강자,4,"강의하시는 스타일은 매우 루즈하다는 생각이 든다. 중간고사 까지는 어느정도 따라갈 만 했는데 기말고사 범위부터는 개인적으로 수업 따라가기가 벅찼다. 시험은 중간, 기말로 나뉘며 중간고사는 대부분 강의평가에서 말하듯이 족보 내용 그대로 나온다. 그래서 족보 있는 사람과 없는 사람의 점수차가 눈에 띌 정도로 크다. 기말고사는 일부 족보의 내용을 따라가나 대부분 족보와 다른 내용이 나온다. 대신 수업시간에 교수님이 강조하셨던 내용을 중점적으로 보면 그와 유사한 내용이 출제된다. 3,4단원이 기말고사 범위일 텐데 3단원은 과제에서 나오는 문제 유형 그대로 나오며 4단원은 개념적인 부분이 많으므로 식만 외우기 보다는 교수님 설명 + 전공책 정독 하는 것을 추천한다. 개념, 계산, 응용 등 다양한 부분에서 굉장히 많은 문제가 출제되며 중간고사는 따로 공식을 외워야 하나 기말고사는 공식을 제공해 주므로 외우지 않아도 된다. 하지만 3단원 일부 공식과 4단원의 모든 공식은 제공하지 않으므로 적당히 외워갈 필요가 있다. 과제는 급하게 하려면 생각보다 벅차니 미리미리 해 두는 것을 추천한다. 학점은 대부분 쁠을 채워주시나 매번 채워주시는 비율이 다른 점을 감안할 필요가 있다.",,,
